Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,183.52507,196.293562,223.934209,234.899748,254.217527,270.830585,239.307596,272.914639,293.330341,363.554844,335.451367,392.51507,448.237759,458.830061,706.57958,903.713462,976.48924,951.240399,1107.78304,1146.36179,1458.23976,1675.79747,1702.68062,1775.83204,1706.21945,1543.76494,1208.16084,997.128134,897.708763,809.044028,978.489617,1000.07799,990.138251,992.771367,712.387717,779.6991,918.195857,940.82659,960.837505,978.174532,1138.18849,1186.82913,1183.24735,1220.17908,1368.11482,1533.90167,1718.78347,1937.61139,2429.12477,2462.20194,2730.61477,2952.14349,1897.66115,985.892669,1060.59106,847.731632,656.349059,851.502005,1098.06686,1109.53926,572.35529,663.614246,1051.6715,847.372723,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18325.7458,17803.9472,18859.189,21246.0098,24122.3028,28734.2873,29443.8523,31453.8229,24596.8938,23093.8498,23626.7263,22633.9528,22412.2069,24014.2653,25736.1016,26946.4179,25614.8373,31625.6166,31780.5217,20690.9161,27329.2885,31280.5418,35470.2152,37506.7798
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,102.81947,107.32038,112.619958,114.710861,118.594107,123.562276,125.77946,128.21,126.872775,129.175849,125.882078,131.816411,150.369806,162.371866,159.998979,207.476255,203.713117,215.93545,252.511382,222.914739,228.770492,193.97158,176.083751,167.180975,182.175881,202.710985,203.35445,213.93173,263.544648,246.355379,290.599045,302.487268,290.648286,220.729965,173.928895,203.964853,216.912541,201.384077,219.779531,186.638531,163.121664,194.322953,219.061392,289.087621,445.850767,838.092108,906.897261,980.483531,1166.36883,1035.6372,1141.80069,1308.14219,1354.34345,1304.88743,1278.78981,993.990731,861.831768,854.4612,948.65663,893.336442,866.947815,946.3585,966.036468,989.058529,1016.08881
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,91.3802572,80.554314,72.5209927,76.466923,86.1944413,98.0103081,104.345471,98.7397967,97.2605819,106.446179,115.371975,120.627148,134.020482,164.713133,182.701578,201.194079,201.071872,228.088292,217.901256,248.354131,282.172717,296.63866,306.301092,315.356014,336.28597,362.34563,355.377869,345.154436,376.514745,400.299436,422.07141,451.285275,499.112755,540.427509,641.960438,781.741244,886.702999,906.494304,818.794663,892.253402,972.835201,1026.65179,1127.2536,1266.11022,1456.96949,1673.19345,1999.86336,2510.42535,3154.17118,3398.5328,4104.80587,4970.5079,5497.15734,6020.72681,6446.13733,6664.48717,6758.74015,7323.51023,8136.36882,8379.40687,8485.42026,10086.4785,10220.3605,10239.6743,10513.9756
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.22851,2254.65193,2377.65466,2315.90405,2138.29841,2110.35938,1898.99337,2114.95524,2173.05881,2239.4508,2164.95616,1878.15718,2043.31744,2079.97752,2339.61918,2877.83524,3720.49295,4656.24851,5627.10828,7238.14436,8939.98291,7063.63891,8268.15772,10016.6163,10406.7916,10953.726,10297.0854,8004.56642,7653.97807,8560.7071,8890.61597,9034.43209,8456.58175,9987.98864,11410.4415,12106.9241,13257.5655
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,102.238986,104.830749,107.76121,114.616211,130.069304,142.685103,159.095922,163.944828,164.256945,174.653254,159.778184,174.569697,198.761054,234.418058,315.097903,338.605701,331.595625,406.342301,420.507009,443.461428,549.433467,451.047897,372.49483,335.532471,304.29633,312.867204,422.277297,482.289599,516.536239,491.999321,575.094512,549.808012,564.717336,414.013995,328.600956,419.220335,452.068437,448.001097,461.158246,445.291484,409.889803,396.692655,445.238691,538.165378,560.266309,551.25985,552.502271,607.588224,718.948786,720.694169,704.987164,783.98938,762.392048,826.543259,855.585285,751.052405,772.581787,792.765487,851.130807,826.260654,853.57822,939.613374,898.758154,985.697513,1043.14093
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,102.814571,109.728794,116.179493,120.658599,128.642227,140.899874,164.533414,170.666972,178.839753,191.438735,197.097903,199.662202,215.582023,278.285063,342.978898,363.52635,405.408734,461.659142,548.233113,612.08876,708.72945,748.156726,770.398953,826.932302,846.934168,773.823924,842.098436,970.452523,1164.20096,1341.72978,1559.11209,1765.62267,1971.6088,2245.13689,2517.70733,2864.36516,3054.65691,2473.14097,1847.70379,2033.24491,2005.97695,1889.93432,2089.75183,2347.54001,2641.56269,2867.70383,3331.32044,3918.52817,4309.13509,4135.43987,4973.86289,5373.62328,5725.52803,6018.08245,5801.19789,5688.85335,5833.57716,6413.09183,7099.7765,7605.69658,6985.64394,7057.20755,6909.35282,7195.10131,7345.13569
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.036129,457.767826,337.833146,287.620124,261.271255,207.034457,172.035089,150.08855,213.749146,175.023765,136.925716,168.676285,186.951638,233.581248,305.745159,333.927151,401.018403,516.997211,703.327376,664.795656,737.338883,833.601978,952.45282,1028.19704,1081.54403,956.916311,788.710482,829.457148,834.288405,871.022373,834.311715,896.748053,1052.17949,1178.4799,1341.20229
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.221678,845.932942,821.029865,848.155047,831.998732,811.354156,788.418914,622.13478,592.247247,557.89422,565.022638,590.791293,545.519003,633.835488,756.034976,935.540801,1228.9487,1379.2301,1604.01618,1996.59311,2414.96072,3605.50395,3707.97851,4058.53937,5143.61929,6053.87485,6599.64529,7164.14536,5759.4979,5686.98041,5828.48166,6125.0517,6648.0349,6592.60146,7051.20211,8156.35212,8232.65226,8571.60703
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,355.84624,383.121337,390.859219,412.941867,446.561073,466.391519,499.885355,495.184585,517.098772,562.686405,598.279206,648.914579,711.593936,932.04939,1189.53205,1214.08466,1302.17749,1400.03369,1639.78916,1798.26243,2151.05522,2410.91247,2157.55881,1845.09033,1895.44588,1833.07953,1811.7562,1906.40454,2049.98456,2230.30101,2428.56164,2591.12551,2789.46347,3260.45443,3745.77577,3984.63422,4256.72395,4593.92907,4564.44163,4029.37171,4388.92771,4222.97596,3714.37621,3728.72861,4252.83966,5103.97192,5926.88362,6927.88458,7989.38092,7386.60131,9114.95264,10277.0444,10277.5034,10420.2573,10506.5803,8616.95753,8301.80533,9163.64829,8875.74361,8654.94721,7240.29672,8382.42554,9482.7764,10593.1164,10784.3172
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.62101,189.794649,235.064768,264.066995,283.058,302.736982,344.013328,348.864241,345.59091,269.987313,492.457669,587.804356,533.982476,534.901154,474.420767,487.464555,464.667002,540.154584,628.153219,686.579296,813.060177,939.045241,1022.61903,1204.56842,1224.74958,1319.59297,1335.5439,1266.17768,1219.466,1562.36458,1630.86939,2684.82702,2343.24523,1502.51965,1343.14886
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,143.393041,145.817065,144.685688,155.280737,168.932648,182.388053,189.597625,202.572601,221.24936,239.295699,261.436378,287.792094,318.212372,381.763756,570.825808,637.023416,762.903755,855.608668,891.618214,1075.74529,1266.96168,1199.39736,1299.72998,1379.31215,1396.08439,1453.8864,1515.49739,1287.16915,1211.75022,1181.70229,1551.33182,1021.78048,1019.88705,875.599089,897.479717,975.846138,1056.46579,1075.36777,1072.89061,1135.62756,1246.01975,1225.81474,1168.35927,1263.91575,1463.30467,1657.84297,1885.1487,2240.98837,2656.83046,2512.84382,2817.9038,3234.8826,3414.87166,3147.24679,3071.92772,2799.45442,2828.10049,2822.35969,2784.50968,2667.55895,2375.47384,2712.78189,2970.11429,2792.71458,2905.83377
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,349.470975,315.094854,352.953093,427.631288,457.916448,544.754241,635.71289,633.477864,621.073532,655.662359,612.943576,695.805077,830.15302,1077.68359,1069.83547,1139.05538,1323.40099,1370.36143,1383.47387,1956.6618,2084.0276,2214.91475,2135.52111,1888.83194,1952.14626,1995.07668,1753.51668,1759.48053,1936.04104,2195.4489,2477.7262,2750.34779,2797.0656,3218.45304,2914.23774,3416.08357,3849.99376,4384.17059,4219.2467,4136.59011,4123.90347,3987.98619,4365.9293,4638.89785,4676.84803,4700.44941,4912.57966,4933.07467,4863.76385,
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,85.1907207,88.5374401,92.4759784,101.69973,113.953994,118.725583,93.5095091,100.490232,103.257624,111.460473,116.640108,121.457638,121.825771,142.634192,167.031857,172.084671,160.699674,181.897615,201.526092,220.868329,261.180796,267.207052,268.048426,281.591051,270.882249,290.836562,302.215568,330.263804,344.391407,338.645008,359.953973,303.818057,315.537131,302.994995,342.723112,370.570694,400.095114,415.002724,413.705058,437.936254,440.253668,446.418919,462.898836,532.661547,606.478042,686.338193,769.387768,967.697912,958.275511,1054.43556,1294.02742,1397.00682,1387.18206,1405.85696,1528.49038,1570.54142,1722.90703,1956.06708,1988.36633,2067.05976,1957.20344,2273.72056,2385.08342,2532.3756,2691.64556
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,158.088126,160.892201,169.684413,188.273584,182.644907,196.079709,207.114815,202.027517,210.544381,231.467668,251.6699,251.87026,276.30678,342.643406,422.618722,451.10462,474.437574,507.044017,551.546601,630.998868,767.099139,1006.17184,907.700994,791.194714,686.964175,637.116828,580.02303,630.962364,645.443167,638.626406,727.559411,757.8091,663.482334,652.610035,650.210421,805.622558,876.027926,897.849212,876.266283,609.183152,628.840267,586.573887,621.693593,761.960233,922.869892,1067.92061,1225.8319,1379.84672,1521.94071,1414.33126,1627.07497,1779.85473,1800.18917,1860.15512,1886.52399,1635.04423,1452.2742,1542.24465,1612.73553,1617.66888,1480.47864,1621.10097,1696.43999,1544.75911,1441.32038
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,633.975608,677.713824,703.620804,756.284907,779.766015,793.357739,767.537871,796.70386,783.173634,794.529655,828.919857,894.453053,1067.46413,1273.32214,1962.02689,2318.6917,2344.93028,2907.37348,3258.09276,4155.15942,5559.0521,6159.70947,7091.40622,6689.80831,6613.11947,6212.00065,3984.9961,3941.12014,3655.81977,3481.84506,4047.25094,4205.37778,4277.47437,3646.71232,3839.9629,4114.68908,4427.27832,4393.94497,4612.709,5179.08351,6178.58976,6657.41467,6762.93081,8445.04654,9871.0342,12346.4373,14152.6607,16606.6754,21298.9945,14634.0565,16815.4247,19151.087,20332.139,21304.9776,21908.3018,19887.2337,17449.1624,17578.6418,17575.8043,17293.473,15358.8613,17679.1813,20874.3768,18639.2592,19314.7163
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,200.671835,201.419167,231.919408,228.484794,217.269013,223.75068,228.044765,248.912255,257.738833,280.47691,320.272103,414.626613,493.172122,623.759353,741.354916,751.741946,829.983963,945.964678,1113.44445,1323.62644,1247.12801,1177.30519,1183.84172,1143.28129,1134.99813,1186.50652,1244.76664,1266.07583,1239.2386,1476.4316,1537.87917,1784.8185,1649.18537,1733.46615,1968.16601,2107.40816,2202.06091,2285.01934,2376.06567,2199.04466,2235.71982,2320.77238,2725.86431,3067.41936,3146.82607,3322.56934,3726.91673,4255.05008,4080.09032,4291.86121,4420.64772,4297.26782,4369.79346,4458.97895,4014.94774,3847.80354,3619.03247,3628.10366,3528.87213,3548.65364,3906.93926,3708.84812,3950.37534,4350.3718
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,267.091208,274.350891,298.241021,337.019857,354.365541,369.967082,424.98461,459.449369,501.121309,543.947401,487.565087,430.89726,537.337529,661.080822,880.728168,1121.54327,1227.9241,1371.96186,1510.18531,2013.37374,1515.6459,1536.66562,1360.23825,1275.68338,1209.05149,1326.42701,1461.49659,1649.96265,1685.69479,1948.59179,2689.52622,2649.2726,2743.6532,3057.93737,2176.28018,2774.61627,2929.15395,3020.99347,4329.56244,3969.47359,4192.44317,3045.55414,3583.19746,4637.88219,5960.77899,7303.01389,7953.07848,9711.22376,10843.5037,9012.99946,10622.702,11300.7852,11713.285,12578.1879,12165.2201,11049.9951,10970.0459,10695.5502,9568.83506,9215.4405,8638.73904,9743.21278,10674.5042,13105.6585,15473.2873
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,456.640628,477.92253,521.514045,600.583601,708.060575,656.326313,611.972553,548.821357,546.037353,565.932549,571.019296,634.203765,537.440653,533.130094,567.195381,480.095934,556.736791,599.750747,823.087505,976.047477,1084.66707,1134.33176,1165.6371,1141.17904,1278.6587,1284.76446,1427.80961,1461.08618,1459.64937,1558.60397,1579.41906,1456.78409,1750.25175,2006.8425,2322.56265,2304.82694,2396.26844,2794.1631,3088.30877,2683.9675,3024.81708,3636.0814,3598.46163,3510.2164,3528.85858,3357.83418,3808.69755,4165.66339,4466.12035,5115.13076,4976.11254,5905.08198,5911.32727,6344.77502,
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,275.296021,285.156799,303.997437,329.01059,346.301819,342.077942,380.497925,384.642944,399.301636,405.450806,217.235641,224.451416,246.546295,283.801849,328.7836,364.96994,397.542755,458.05835,529.603638,542.114746,611.211792,683.913269,701.959839,685.276489,609.331421,700.450073,479.281769,334.822784,307.506348,259.502228,243.611557,276.452454,250.329926,224.491547,228.89003,258.418335,313.658386,363.597687,386.378448,392.621765,401.698151,396.638733,402.649048,422.183594,450.385284,483.334869,475.746735,543.198303,675.977234,693.823547,736.530151,775.392761,861.96991,963.057129,1022.74841,939.127319,953.010742,986.674011,1023.10626,1063.32251,1117.41528,1159.85657,1207.85303,1224.48962,1185.74548
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,55.3784976,56.1759278,55.5048705,61.9553768,68.625993,99.9527652,101.435415,102.800347,106.851228,116.682296,122.03093,133.468088,136.964736,152.709418,183.717572,201.237293,203.309814,237.584889,190.690145,164.513012,93.7506991,98.6467551,156.952423,157.527217,247.516938,234.276503,253.643059,392.970743,395.187661,310.186025,244.987168,182.955897,152.113542,165.616476,198.441988,278.520836,284.698259,286.846638,292.453037,257.92195,258.050339,236.021189,241.984688,250.715437,292.381858,330.405403,346.518255,401.389131,472.842681,798.94709,823.488144,835.620061,795.222868,818.285427,896.054796,862.93461,752.696572,765.218332,792.1657,822.17115,845.766464,882.791717,963.067314,1002.30914,1072.7137
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.04126,1444.24805,1593.07861,1563.63416,1482.63965,1413.24011,1254.02869,1009.09406,933.191772,869.846069,987.489807,831.336792,631.910461,653.294312,800.490723,903.011902,1076.48157,1401.01807,1875.33508,2366.49414,3160.32764,4017.80664,2607.08765,3039.63232,3656.698,3951.34229,4129.89697,3054.9082,2094.47388,2158.46118,2604.2876,3059.05176,3619.86157,3709.76929,4775.9458,4199.6709,5139.59814,5389.47314
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,146.41802,143.606766,142.589904,152.831136,170.962437,186.66033,200.616548,198.049828,204.347115,223.409344,239.187882,253.745723,284.264398,366.252739,461.277011,500.392512,532.13118,586.092695,634.787505,726.541528,836.878572,889.241712,857.608589,824.066677,856.09904,868.32848,875.906575,868.538857,921.969722,1003.52121,1149.12943,1099.74472,1158.95591,1261.08496,1402.64141,1575.35986,1722.577,1813.00653,1770.40577,1705.869,1846.5616,1830.9762,1829.29922,2022.14221,2365.30823,2787.47627,3261.31438,3981.31761,4778.17883,4708.71336,5708.67954,6770.88094,7164.76971,7551.70897,7776.90941,7434.5957,7404.71205,8053.63318,8559.82716,8647.39964,8334.90582,9905.05583,10310.8669,10631.3167,10961.8184
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,491.03176,603.966513,659.393717,586.821192,744.65427,705.202528,668.176377,584.755304,578.548869,722.586255,765.763012,1000.28365,775.937251,1397.2896,1433.17797,1231.85371,1268.30303,1414.2379,1678.30926,2442.65958,3442.81231,3728.44557,3084.79407,1707.14463,1615.40647,1568.43216,1938.81085,2415.6542,2677.19778,2734.36624,2995.36106,3589.01542,4101.71054,4753.00925,5507.56481,6050.48632,6398.43575,7436.29343,7836.89183,7370.56995,6987.70099,6382.76105,4149.7614,3671.12329,4168.66065,5284.25678,6001.33295,7222.05404,9423.96563,9881.39573,12641.0577,15132.2676,16259.5941,18335.2595,18322.4277,17125.9017,17009.7584,19184.6503,19249.9405,18315.7317,15757.5356,17881.8187,20818.6146,23019.4222,23906.5133
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,3002.0893,3062.97412,3241.85766,3373.35731,3573.06355,3826.51725,4141.64654,4331.58115,4691.63404,5025.09477,5234.29667,5609.3826,6094.01799,6726.35896,7225.69136,7801.45666,8592.25354,9452.57652,10564.9482,11674.1819,12574.7915,13976.1054,14433.7877,15543.8937,17121.2255,18236.8277,19071.2272,20038.9411,21417.0119,22857.1544,23888.6,24342.2589,25418.9908,26387.2937,27694.8534,28690.8757,29967.7127,31459.13,32853.6726,34515.3813,36329.9703,37133.6204,37997.7424,39490.3024,41724.6412,44123.3996,46301.9876,48050.2274,48570.0594,47194.9501,48642.6312,50024.8812,51708.3941,53297.3863,55153.394,56849.4698,57976.6282,60047.7191,62875.6661,65227.9566,64401.5074,71307.4017,77860.9113,82304.6204,85809.9004
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.244536,550.999615,598.123132,652.937653,658.313551,602.920526,595.7771,574.22908,582.542137,597.332287,620.591296,621.048904,697.76354,555.149231,454.415812,381.409297,394.164029,462.171493,542.835809,649.118167,824.028192,1074.72929,1205.79935,1753.2073,2087.86386,2307.34649,2461.97947,2674.96284,2803.19018,2753.37951,2190.60412,1813.08531,2041.38481,1978.28052,2258.51964,2578.66689,2878.96879,3161.70011
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,154.839954,163.036742,166.501945,154.85579,164.439676,166.158518,174.900706,170.043233,163.084475,175.15622,192.259597,206.993995,282.092288,305.651793,330.705359,331.090938,324.049573,483.859272,592.019183,687.067392,790.115817,971.577277,1073.51398,1144.30586,1253.86526,1342.24564,1471.86296,1596.17319,1813.93765,1929.91051,2149.73944,2270.76357,2470.51841,2539.64969,2563.24977,2795.36306,2930.44395,3073.77847,3301.10018,3446.52293,3768.95537,4071.08601,4303.27977,4499.61454,4873.48948,5157.39374,5744.82786,6398.19124,6598.90531,6463.78777,6551.96836,6527.68997,6713.80769,7072.46737,7168.82875,7353.73556,7656.90043,7988.04445,8428.12677,8740.59425,8351.20324,8641.27904,9693.55868,10582.3657,11501.2265
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,939.197767,954.038331,1006.55941,1060.09433,873.604755,869.041068,875.956232,892.985316,938.015079,931.598756,1015.21991,1106.08824,1155.26236,1366.83362,2033.51901,2078.15342,2309.19293,2585.22051,2727.13747,3256.64909,3874.40471,4228.09882,4201.54283,4078.94233,3519.80146,3548.70434,3376.34961,2610.98837,3191.47634,2250.0846,2451.55231,2632.5397,2907.30334,2824.69144,2688.98325,3486.98351,3112.82585,3710.82688,3869.98259,4070.90619,4776.28168,4920.39314,3652.09897,3229.50557,4269.08971,5432.48542,6739.38065,8331.62097,11262.4514,11596.6022,13646.3047,10843.923,12901.4172,12403.1467,15943.6127,,,,,,,,,,
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30062.0225,31731.2566,35006.3614,40828.7461,41377.1466,44158.5054,39152.3751,38753.1825,39905.1284,38997.1373,37795.3193,34597.9767,33045.3644,34007.3529,35324.9749,35365.0693,36663.2088,38633.5299,39787.3742,42571.0777,44320.9092,,
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,238.647805,436.419297,595.247489,404.559305,98.1070172,98.798337,143.71527,144.549392,189.418574,229.857787,287.802661,337.051232,361.643884,361.350928,375.994456,404.029784,419.205678,445.132862,497.117089,565.452285,710.74676,807.756645,925.640338,1163.83196,1226.16976,1683.16182,1950.92504,2185.11768,2359.51736,2546.38464,2577.56885,2735.06044,2956.10992,3222.31003,3440.90025,3534.03953,3704.19356,4147.69777,4323.35032,4717.29029
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1055.01447,1047.77363,962.222055,946.023155,946.705223,1136.68202,1011.51018,945.998619,1016.59905,1125.00617,1066.62513,1140.5902,1326.37321,1343.68943,1257.29387,1430.99368,1491.78967,1529.27573,1562.03091,1470.97189,1472.17752,1460.23818,1350.18338,1340.71538,1566.51397,1774.31868,1873.99143,2034.7929,2333.70507,2603.60883,2546.38325,2815.18829,3163.18616,3004.78417,2979.79608,2973.09026,2854.89412,2956.12645,3159.86056,3206.65749,3207.4465,3042.98712,3211.71947,3292.34109,3515.23634,3542.81072
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,452.263159,471.519797,495.786854,524.890141,563.494445,601.479198,638.286977,663.618284,702.624569,759.98939,816.048861,883.045798,999.807637,1198.77195,1359.13423,1485.42805,1586.03768,1761.90995,2049.62126,2329.11158,2580.48553,2621.60166,2547.59857,2554.24907,2607.25847,2683.12147,3107.88737,3474.92513,3814.42447,3915.09659,4322.94533,4437.34125,4662.10092,4665.2844,4945.31413,5430.93609,5473.84954,5376.57194,5290.43114,5389.13368,5496.48602,5390.18169,5525.02966,6116.55508,6804.78415,7276.27561,7786.76387,8666.12889,9403.7282,8806.25101,9530.01081,10471.5364,10570.7588,10744.6204,10911.8067,10175.4094,10221.366,10765.2662,11326.9339,11376.8233,10963.1756,12418.5659,12819.7448,13259.7099,13663.9925
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,321.996707,376.971495,432.86967,562.757551,626.038847,609.6703,541.031472,615.29781,670.633272,750.588726,765.247733,713.375673,728.127938,670.986381,654.697561,572.806388,604.257419,666.308337,790.134992,728.151129,743.994213,741.563964,776.740824,774.988632,1276.85022,1288.10473,1419.35849,1607.88744,1506.30359,1416.76916,1424.7524,1453.87021,1527.5579,1798.1243,2189.26043,2550.04221,2663.29136,3038.61904,3373.6064,3279.18269,3524.24792,3821.50678,3934.60321,4023.5254,3982.6808,4084.36084,4147.07098,4307.59382,4231.81409,4351.94235,4099.66009,3947.64518,3869.46639,4330.17841,4898.77141
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2877.39331,2794.86699,2987.5452,3538.9476,3410.65551,3704.55873,3902.49424,3520.62851,3759.44959,4009.31799,4384.18624,4415.99716,4310.89066,5270.42965,5290.94747,6221.20365,7299.43498
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.422466,1016.30223,1198.13032,1396.61544,1735.0442,764.414656,375.214995,382.584929,342.739407,401.448142,493.235183,487.141258,513.241487,548.905883,627.632023,734.159908,809.713128,890.305768,1071.63583,969.24351,1155.20305,1186.47501,1245.05068,1378.75003,1430.16421,1362.17381,975.359417,811.16597,633.887202,,,,,,
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,532.147504,545.657512,563.423009,604.536855,645.873376,684.621228,721.753759,778.839336,817.128341,890.922089,952.352188,1020.43984,1038.39407,1369.1616,1656.28906,1670.11817,1558.99825,1671.46619,1851.75191,2201.51922,3028.97448,3049.71474,2717.16389,2938.4898,2504.07737,1839.48419,2027.4662,2586.27423,2702.05505,2726.70981,3093.4892,3243.23616,3462.394,3399.6401,3488.59712,3855.63409,3617.55336,3700.23555,3309.60933,3242.3683,3217.84693,2847.15192,2688.23676,4062.21756,5221.46334,5836.87663,6077.38293,6591.85536,6184.75474,6374.7056,7973.47196,8646.05571,8076.97678,7331.65467,6856.73137,6112.27382,5651.20585,6618.33508,6914.17803,6533.71121,5580.60383,6843.39942,6523.41098,6022.54254,6253.37158
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,221.559849,209.693206,202.281031,203.219451,229.979246,287.425476,325.025847,340.57994,387.087289,458.981651,413.904675,372.144072,409.781146,517.630055,601.101371,489.505019,533.231632,474.362362,514.334879,595.455849,669.419722,669.886829,626.532533,520.455834,413.269974,332.173737,238.233796,314.999603,504.48602,526.361769,422.336299,423.071257,389.254666,390.916674,426.386598,433.312783,399.511305,465.871942,373.084763,349.515723,359.429501,396.548953,393.864626,446.290105,548.685975,710.982068,1051.71715,1118.73163,1375.50211,1136.24168,1451.10616,1624.86818,1710.05061,1820.71855,1707.48573,1295.87789,1239.08528,1483.46577,1463.89998,1258.9862,951.644317,1127.16078,1447.1231,1330.72781,1235.08466
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,276.419784,279.016489,275.545608,277.005701,281.744539,294.145359,278.567519,294.210571,301.932075,345.578567,361.241579,405.36432,483.131473,578.517508,673.991309,716.764418,686.861814,676.69964,665.01887,778.851629,948.527387,1068.3777,1095.32557,958.71577,756.972591,648.944527,692.175921,726.060756,815.476163,839.989158,866.486527,830.527171,630.819582,604.386719,633.733262,647.9755,766.523691,750.193674,552.16532,582.003488,562.556946,566.107692,524.677281,468.234223,469.484691,461.028318,430.809214,413.302605,340.74021,735.446249,901.550518,1037.24614,1238.59479,1362.29953,1372.21475,1386.41856,1407.42096,3448.08699,2271.8525,1683.91314,1730.45391,1724.38727,2040.54659,2156.03409,2656.40938
